pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
GJ 357 d,GJ 357,1,1,3,Radial Velocity,2019,Multiple Observatories,Published Confirmed,0,<a refstr=LUQUE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...628A..39L/abstract target=ref>Luque et al. 2019</a>,55.661,0.055,-0.055,0,0.204,0.015,-0.015,0,,,,,,,,,6.1,1,-1,0,0.01919,0.00315,-0.00315,0,Msini,,,,,0.38,0.01,-0.01,0,220,6,-6,0,0,<a refstr=LUQUE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...628A..39L/abstract target=ref>Luque et al. 2019</a>,M2.5 V,3505,51,-51,0,0.34,0.01,-0.01,0,0.34,0.01,-0.01,0,-0.12,0.16,-0.16,0,[Fe/H],4.94,0.07,-0.07,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h36m01.79s,144.0074644,-21d39m54.23s,-21.6650634,9.44181,0.00511,-0.00511,10.91,0.1,-0.1,6.475,0.017,-0.017,9.88036,0.00144,-0.00144,2019-07-29 00:00:00,2019-08,2019-08-01 00:00:00
GJ 514 b,GJ 514,1,1,1,Radial Velocity,2022,Multiple Observatories,Published Confirmed,0,<a refstr=DAMASSO_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220406376D/abstract target=ref>Damasso et al. 2022</a>,140.43,0.41,-0.41,0,0.422,0.014,-0.015,0,,,,,,,,,5.2,0.9,-0.9,0,0.01636,0.00283,-0.00283,0,Msini,0.45,0.15,-0.14,0,0.28,0.07,-0.06,0,202,11,-11,0,0,<a refstr=DAMASSO_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220406376D/abstract target=ref>Damasso et al. 2022</a>,M0.5-1.0 V,3728,68,-68,0,0.5,0.05,-0.05,0,0.51,0.05,-0.05,0,-0.14,0.09,-0.09,0,[Fe/H],4.76,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h30m00.97s,202.5040424,+10d22m21.14s,10.3725387,7.61778,0.003175,-0.003175,9.05,0.1,-0.1,5.036,0.027,-0.027,8.20621,0.000711,-0.000711,2022-04-19 00:00:00,2022-04,2022-04-19 00:00:00
GJ 625 b,GJ 625,1,1,1,Radial Velocity,2017,Multiple Observatories,Published Confirmed,0,<a refstr=SU_AACUTE_REZ_MASCARE_NTILDE_O_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...605A..92S/abstract target=ref>Su&aacute;rez Mascare&ntilde;o et al. 2017</a>,14.628,0.012,-0.013,0,0.078361,4.4e-05,-4.6e-05,0,,,,,,,,,2.82,0.51,-0.51,0,0.00887,0.0016,-0.0016,0,Msini,0.13,0.12,-0.09,0,,,,,,,,,0,<a refstr=SU_AACUTE_REZ_MASCARE_NTILDE_O_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...605A..92S/abstract target=ref>Su&aacute;rez Mascare&ntilde;o et al. 2017</a>,M2,3499,68,-68,0,0.31,0.06,-0.06,0,0.3,0.07,-0.07,0,-0.38,0.09,-0.09,0,[Fe/H],4.94,0.06,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h25m25.39s,246.3557854,+54d18m12.10s,54.3033625,6.47249,0.001155,-0.001155,10.066,0.039,-0.039,5.833,0.024,-0.024,9.13702,0.000851,-0.000851,2017-09-27 00:00:00,2017-09,2017-09-28 00:00:00
Kepler-155 c,Kepler-155,0,1,2,Transit,2014,Kepler,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,52.6615836,0.000128,-0.000128,0,0.2267,,,0,1.76,0.23,-0.23,0,,,,,,,,,,,,,,0,,,0,1.28,0.81,-0.37,0,271,,,0,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,3985,251,-64,0,0.54,0.07,-0.07,0,0.56,0.08,-0.08,0,-0.22,0.11,-0.11,0,[Fe/H],4.72,0.08,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h13m58.99s,288.4957831,+51d04m54.94s,51.0819286,293.499,2.279,-2.279,14.654,0.183,-0.183,11.805,0.03,-0.03,14.24,0.000362,-0.000362,2014-11-21 00:00:00,2014-12-18 00:00:00,2014-11-21 00:00:00
Kepler-155 c,Kepler-155,0,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=DRESSING___CHARBONNEAU_2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...807...45D/abstract target=ref>Dressing & Charbonneau 2015</a>,52.66160633,0.000153,-0.000153,0,,,,,1.8,0.27,-0.25,0,0.161,0.024,-0.022,0,,,,,,,,,,,,,,1.28,0.56,-0.41,0,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4339.18,45.75,-45.75,0,0.77,,,0,0.68,,,0,-0.142,0.044,-0.044,0,[M/H],4.49,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h13m58.99s,288.4957831,+51d04m54.94s,51.0819286,293.499,2.279,-2.279,14.654,0.183,-0.183,11.805,0.03,-0.03,14.24,0.000362,-0.000362,2015-11-18 00:00:00,2015-07,2015-11-19 00:00:00
Kepler-155 c,Kepler-155,0,1,2,Transit,2014,Kepler,Kepler Project Candidate (q1_q17_dr24_koi),0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,52.6615836,0.000128,-0.000128,0,0.2267,,,0,1.76,0.23,-0.23,0,,,,,,,,,,,,,,0,,,0,1.28,0.81,-0.37,0,271,,,0,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,3985,251,-64,0,0.54,0.07,-0.07,0,0.56,0.08,-0.08,0,-0.22,0.11,-0.11,0,[Fe/H],4.72,0.08,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h13m58.99s,288.4957831,+51d04m54.94s,51.0819286,293.499,2.279,-2.279,14.654,0.183,-0.183,11.805,0.03,-0.03,14.24,0.000362,-0.000362,2015-08-25 00:00:00,2015-09-24 00:00:00,2015-08-25 00:00:00
Kepler-155 c,Kepler-155,0,1,2,Transit,2014,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,52.6615266,0.000136,-0.000136,0,0.2262,,,0,1.87,0.11,-0.12,0,,,,,,,,,,,,,,0,,,0,1.28,0.26,-0.25,0,271,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,3984,71,-86,0,0.54,0.03,-0.04,0,0.56,0.03,-0.04,0,-0.22,0.15,-0.15,0,[Fe/H],4.72,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h13m58.99s,288.4957831,+51d04m54.94s,51.0819286,293.499,2.279,-2.279,14.654,0.183,-0.183,11.805,0.03,-0.03,14.24,0.000362,-0.000362,2017-05-08 00:00:00,2017-08-31 00:00:00,2017-05-08 00:00:00
Kepler-155 c,Kepler-155,0,1,2,Transit,2014,Kepler,Kepler Project Candidate (q1_q8_koi),0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,52.66187,0.00058,-0.00058,0,0.237,,,0,2.29,0.23,-0.23,0,,,,,,,,,,,,,,0,,,0,,,,0,319,,,0,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,4526,65,-65,0,0.61,0.01,-0.01,0,0.64,0.02,-0.02,0,,,,0,,4.68,0.3,-0.3,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h13m58.99s,288.4957831,+51d04m54.94s,51.0819286,293.499,2.279,-2.279,14.654,0.183,-0.183,11.805,0.03,-0.03,14.24,0.000362,-0.000362,2013-10-28 00:00:00,2014-01-08 00:00:00,2013-10-28 00:00:00
Kepler-155 c,Kepler-155,0,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=KIPPING_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...813...14K/abstract target=ref>Kipping et al. 2015</a>,52.661599,9.7e-05,-9.7e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4339.18,45.75,-45.75,0,0.77,,,0,0.68,,,0,-0.142,0.044,-0.044,0,[M/H],4.49,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h13m58.99s,288.4957831,+51d04m54.94s,51.0819286,293.499,2.279,-2.279,14.654,0.183,-0.183,11.805,0.03,-0.03,14.24,0.000362,-0.000362,2015-10-07 00:00:00,2015-11,2015-10-15 00:00:00
Kepler-155 c,Kepler-155,0,1,2,Transit,2014,Kepler,Kepler Project Candidate (q1_q12_koi),0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,52.6615836,0.000128,-0.000128,0,0.2267,,,0,1.76,0.23,-0.23,0,,,,,,,,,,,,,,0,,,0,1.28,0.81,-0.37,0,271,,,0,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,3985,251,-64,0,0.54,0.07,-0.07,0,0.56,0.08,-0.08,0,-0.22,0.11,-0.11,0,[Fe/H],4.72,0.08,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h13m58.99s,288.4957831,+51d04m54.94s,51.0819286,293.499,2.279,-2.279,14.654,0.183,-0.183,11.805,0.03,-0.03,14.24,0.000362,-0.000362,2014-11-18 00:00:00,2014-12-04 00:00:00,2014-11-18 00:00:00
Kepler-155 c,Kepler-155,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,52.661793,0.000236,-0.000236,0,0.242,,,0,2.24,0.15,-0.15,0,0.2,0.013,-0.013,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,4508,100,-100,0,0.62,0.03,-0.03,0,,,,,,,,,,4.68,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h13m58.99s,288.4957831,+51d04m54.94s,51.0819286,293.499,2.279,-2.279,14.654,0.183,-0.183,11.805,0.03,-0.03,14.24,0.000362,-0.000362,2014-05-14 00:00:00,2014-03,2014-05-14 00:00:00
Kepler-155 c,Kepler-155,0,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,52.66161107,2.47e-06,-2.47e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4339.18,45.75,-45.75,0,0.77,,,0,0.68,,,0,-0.142,0.044,-0.044,0,[M/H],4.49,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h13m58.99s,288.4957831,+51d04m54.94s,51.0819286,293.499,2.279,-2.279,14.654,0.183,-0.183,11.805,0.03,-0.03,14.24,0.000362,-0.000362,2016-07-26 00:00:00,2016-07,2016-07-28 00:00:00
Kepler-155 c,Kepler-155,0,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,52.66147243,0.00012448,-0.00012448,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4339.18,45.75,-45.75,0,0.77,,,0,0.68,,,0,-0.142,0.044,-0.044,0,[M/H],4.49,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h13m58.99s,288.4957831,+51d04m54.94s,51.0819286,293.499,2.279,-2.279,14.654,0.183,-0.183,11.805,0.03,-0.03,14.24,0.000362,-0.000362,2019-04-16 00:00:00,2019-03,2019-04-18 00:00:00
Kepler-155 c,Kepler-155,0,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=TORRES_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..264T/abstract target=ref>Torres et al. 2017</a>,52.66156,0.000111,-0.000111,0,0.2254,0.0092,-0.0139,0,1.97,0.19,-0.48,0,0.176,0.017,-0.043,0,,,,,,,,,,,,,,1.03,0.47,-0.61,0,286,46,-41,0,0,<a refstr=TORRES_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..264T/abstract target=ref>Torres et al. 2017</a>,,4057,251,-64,0,0.53,0.04,-0.14,0,0.54,0.05,-0.12,0,-0.33,0.11,-0.11,0,[Fe/H],4.72,0.15,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h13m58.99s,288.4957831,+51d04m54.94s,51.0819286,293.499,2.279,-2.279,14.654,0.183,-0.183,11.805,0.03,-0.03,14.24,0.000362,-0.000362,2017-11-16 00:00:00,2017-12,2017-11-17 00:00:00
Kepler-155 c,Kepler-155,0,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,52.6615836,0.000128,-0.000128,0,,,,,2.21,0.08,-0.06,0,0.197,0.007,-0.005,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4550,46.91,-36.31,0,0.68,0.01,-0.02,0,0.72,0.02,-0.03,0,-0.06,0.09,-0.085,0,[Fe/H],4.64,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h13m58.99s,288.4957831,+51d04m54.94s,51.0819286,293.499,2.279,-2.279,14.654,0.183,-0.183,11.805,0.03,-0.03,14.24,0.000362,-0.000362,2016-05-06 00:00:00,2016-05,2016-05-10 00:00:00
Kepler-155 c,Kepler-155,0,1,2,Transit,2014,Kepler,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,52.6615266,0.000136,-0.000136,0,,,,0,,,,0,,,,,,,,,,,,,,,,,0,,,,0,,,,0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4339.18,45.75,-45.75,0,0.77,,,0,0.68,,,0,-0.142,0.044,-0.044,0,[M/H],4.49,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h13m58.99s,288.4957831,+51d04m54.94s,51.0819286,293.499,2.279,-2.279,14.654,0.183,-0.183,11.805,0.03,-0.03,14.24,0.000362,-0.000362,2018-09-25 00:00:00,2018-08-16 00:00:00,2018-09-25 00:00:00
K2-332 b,K2-332,0,1,1,Transit,2016,K2,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,17.703,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3266,157,-157,0,0.29,0.01,-0.01,0,0.26,0.02,-0.02,0,,,,,,4.94,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h03m31.98s,135.8832666,+14d15m01.80s,14.2504994,123.202,1.409,-1.379,,,,12.638,0.026,-0.026,16.4791,0.001002,-0.001002,2016-07-18 00:00:00,2016-10,2016-07-18 00:00:00
K2-332 b,K2-332,0,1,1,Transit,2016,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,17.7037,0.0016,-0.0016,0,,,,,1.76,0.51,-0.51,0,0.157,0.045,-0.045,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.2,0.06,-0.06,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h03m31.98s,135.8832666,+14d15m01.80s,14.2504994,123.202,1.409,-1.379,,,,12.638,0.026,-0.026,16.4791,0.001002,-0.001002,2019-09-05 00:00:00,2019-09,2019-09-05 00:00:00
K2-332 b,K2-332,1,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,17.70632,6.3e-05,-6.3e-05,0,,,,,2.2,0.19,-0.15,0,0.196,0.017,-0.013,0,,,,,,,,,,,,,,,,,,266,5,-8,0,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,,3315,137,-152,0,0.28,0.02,-0.01,0,0.27,0.01,-0.02,0,0.09,0.15,-0.17,0,[Fe/H],4.97,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h03m31.98s,135.8832666,+14d15m01.80s,14.2504994,123.202,1.409,-1.379,,,,12.638,0.026,-0.026,16.4791,0.001002,-0.001002,2021-08-23 00:00:00,2021-08,2021-08-23 00:00:00
TOI-2257 b,TOI-2257,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=SCHANCHE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...657A..45S/abstract target=ref>Schanche et al. 2022</a>,35.189346,9e-05,-9e-05,0,0.145,0.003,-0.003,0,2.194,0.113,-0.111,0,0.196,0.01,-0.01,0,,,,,,,,,,0.496,0.216,-0.133,0,,,,,256,61,-17,0,0,<a refstr=SCHANCHE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...657A..45S/abstract target=ref>Schanche et al. 2022</a>,M3,3430,130,-130,0,0.31,0.01,-0.01,0,0.33,0.02,-0.02,0,-0.27,0.37,-0.37,0,[Fe/H],4.97,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h58m57.51s,194.7396141,+77d39m42.18s,77.6617157,57.7911,0.1053,-0.1049,15.211,0.034,-0.034,10.673,0.016,-0.016,14.1615,0.000437,-0.000437,2021-11-09 00:00:00,2022-01,2021-11-09 00:00:00
TOI-2257 b,TOI-2257,0,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,35.18964444,0.00022399,-0.00022399,0,,,,,2.225,0.387,-0.387,0,0.199,0.035,-0.035,0,,,,,,,,,,,,,,0.67,,,0,231,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,3446,157,-157,0,0.33,0.01,-0.01,0,,,,,,,,,,4.9,0,0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h58m57.51s,194.7396141,+77d39m42.18s,77.6617157,57.7911,0.1053,-0.1049,15.211,0.034,-0.034,10.673,0.016,-0.016,14.1615,0.000437,-0.000437,2022-11-14 00:00:00,2017-07,2022-11-14 00:00:00
Kepler-1701 b,Kepler-1701,0,1,1,Transit,2020,Kepler,Published Confirmed,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,169.13399905,4.29e-06,-4.29e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5146,25,-25,0,0.84,,,0,0.87,,,0,0.03,0.1,-0.1,0,[M/H],4.53,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h06m26.13s,286.6088625,+41d53m21.47s,41.8892986,584.142,6.7525,-6.7525,14.722,0.114,-0.114,12.743,0.026,-0.026,14.5504,0.000335,-0.000335,2020-09-08 00:00:00,2016-07,2016-07-28 00:00:00
Kepler-1701 b,Kepler-1701,0,1,1,Transit,2020,Kepler,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,169.133455,0.001402,-0.001402,0,0.5689,,,0,1.99,0.62,-0.15,0,,,,,,,,,,,,,,0,,,0,1.41,1.32,-0.33,0,278,,,0,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,5380,168,-146,0,0.78,0.24,-0.06,0,0.86,0.08,-0.09,0,-0.14,0.34,-0.26,0,[Fe/H],4.59,0.03,-0.19,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h06m26.13s,286.6088625,+41d53m21.47s,41.8892986,584.142,6.7525,-6.7525,14.722,0.114,-0.114,12.743,0.026,-0.026,14.5504,0.000335,-0.000335,2014-11-21 00:00:00,2014-12-18 00:00:00,2014-11-21 00:00:00
Kepler-1701 b,Kepler-1701,0,1,1,Transit,2020,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,169.135056,0.001553,-0.001553,0,0.5608,,,0,2.21,0.15,-0.12,0,,,,,,,,,,,,,,0,,,0,1.31,0.3,-0.23,0,273,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5171,103,-103,0,0.8,0.05,-0.04,0,0.82,0.05,-0.04,0,0,0.15,-0.15,0,[Fe/H],4.54,0.04,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h06m26.13s,286.6088625,+41d53m21.47s,41.8892986,584.142,6.7525,-6.7525,14.722,0.114,-0.114,12.743,0.026,-0.026,14.5504,0.000335,-0.000335,2017-05-08 00:00:00,2017-08-31 00:00:00,2017-05-08 00:00:00
